timestamp,pv_power_w,pv_voltage_v,pv_current_a,battery_soc_pct,battery_voltage_v,battery_current_a,charging_state,controller_temp_c,battery_temp_c,load_power_w,daily_generated_wh,total_generated_kwh
2026-08-26T00:28:06Z,0,3.1,0.00,0,11.1,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:28:16Z,0,3.1,0.00,0,11.1,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:28:26Z,0,3.0,0.00,0,11.1,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:28:36Z,0,2.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:28:46Z,0,2.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:28:56Z,0,2.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:29:06Z,0,2.7,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:29:16Z,0,2.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:29:26Z,0,2.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:29:36Z,0,2.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:29:46Z,0,2.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:29:56Z,0,2.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:30:06Z,0,2.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:30:16Z,0,2.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:30:26Z,0,2.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:30:36Z,0,2.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:30:46Z,0,2.0,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:30:56Z,0,1.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:31:06Z,0,1.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:31:16Z,0,1.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:31:26Z,0,1.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:31:36Z,0,1.7,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:31:46Z,0,1.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:31:56Z,0,1.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:32:06Z,0,1.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:32:16Z,0,1.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:32:26Z,0,1.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:32:36Z,0,1.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:32:46Z,0,1.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:32:56Z,0,1.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:33:06Z,0,1.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:33:16Z,0,1.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:33:26Z,0,1.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:33:36Z,0,1.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:33:46Z,0,1.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:33:56Z,0,1.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:34:06Z,0,1.0,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:34:16Z,0,1.0,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:34:26Z,0,0.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:34:36Z,0,0.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:34:46Z,0,0.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:34:56Z,0,0.9,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:35:06Z,0,0.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:35:16Z,0,0.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:35:26Z,0,0.8,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:35:36Z,0,0.7,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:35:46Z,0,0.7,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:35:56Z,0,0.7,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:36:06Z,0,0.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:36:16Z,0,0.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:36:26Z,0,0.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:36:36Z,0,0.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:36:46Z,0,0.6,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:36:56Z,0,0.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:37:06Z,0,0.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:37:16Z,0,0.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:37:26Z,0,0.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:37:36Z,0,0.5,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:37:46Z,0,0.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:37:56Z,0,0.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:38:06Z,0,0.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:38:16Z,0,0.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:38:26Z,0,0.4,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:38:36Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:38:46Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:38:56Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:39:06Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:39:16Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:39:26Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:39:36Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:39:46Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:39:56Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:40:06Z,0,0.3,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:40:16Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:40:26Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:40:36Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:40:46Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:40:56Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:41:06Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:41:16Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:41:26Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:41:36Z,0,0.2,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:41:46Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:41:56Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:42:06Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:42:16Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:42:26Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:42:36Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:42:46Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:42:56Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:43:06Z,0,0.1,0.00,0,11.0,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:43:16Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:43:26Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:43:36Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:43:46Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:43:56Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:44:06Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:44:16Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:44:26Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:44:36Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:44:46Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:44:56Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:45:06Z,0,0.1,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:45:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:45:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:45:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:45:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:45:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:46:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:46:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:46:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:46:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:46:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:46:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:47:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:47:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:47:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:47:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:47:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:47:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:48:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:48:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:48:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:48:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:48:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:48:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:49:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:49:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:49:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:49:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:49:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:49:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:50:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:50:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:50:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:50:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:50:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:50:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:51:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:51:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:51:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:51:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:51:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:51:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:52:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:52:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:52:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:52:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:52:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:52:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:53:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:53:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:53:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:53:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:53:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:53:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:54:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:54:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:54:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:54:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:54:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:54:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:55:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:55:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:55:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:55:36Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:55:46Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:55:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:56:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:56:16Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:56:26Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:56:36Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:56:46Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:56:56Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:57:06Z,0,0.0,0.00,0,10.9,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:57:16Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:57:26Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:57:36Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:57:46Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:57:56Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:58:06Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:58:16Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:58:26Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:58:36Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:58:46Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:58:56Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:59:06Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:59:16Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:59:26Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
2026-08-26T00:59:36Z,0,0.0,0.00,0,10.8,0.00,Deactivated,33,35,0,11,8374
