timestamp,pv_power_w,pv_voltage_v,pv_current_a,battery_soc_pct,battery_voltage_v,battery_current_a,charging_state,controller_temp_c,battery_temp_c,load_power_w,daily_generated_wh,total_generated_kwh
2026-08-24T00:02:12.003715,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:14.073405,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:16.050579,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:17.988999,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:20.058121,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:21.993132,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:02:24.333415,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:26.089396,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:02:28.067992,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:30.140481,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:32.027908,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:34.822734,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:36.303976,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:39.093150,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:40.580823,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:42.069497,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:44.131501,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:02:46.202089,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:02:48.094180,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:50.701058,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:02:52.412509,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:02:54.302575,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:57.136913,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:02:58.715916,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:00.380382,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:03:02.266152,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:04.068275,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:03:07.262143,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:09.065032,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:03:10.681852,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:12.346180,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:14.057936,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:15.994645,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:18.827274,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:20.494123,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:22.159336,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:24.046986,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:27.108386,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:29.046503,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:30.888423,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:32.959349,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:34.040509,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:37.232150,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:39.033258,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:40.654575,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:42.317720,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:43.982648,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:46.501939,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:48.391873,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:50.507277,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:52.086612,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:03:54.017334,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:03:56.045846,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:03:58.879352,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:00.587466,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:02.117089,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:04.233944,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:04:06.257728,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:04:08.147722,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:10.443647,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:12.108995,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:04:13.997263,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:16.967649,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:18.542002,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:20.567178,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:04:22.143876,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:04:23.989748,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:39.047185,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:04:42.035534,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:44.089163,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:45.992218,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:04:48.136921,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:50.251798,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:51.977702,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:54.110098,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:55.952429,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:04:57.962028,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:04:59.944062,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:02.028753,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:05:04.075943,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:06.123559,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:07.956002,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:10.024992,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:12.424240,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:14.076018,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:05:16.278900,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:18.123953,0,12.8,0.0,81,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:20.225036,0,12.8,0.0,81,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:05:22.068341,0,12.8,0.0,81,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:24.047123,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:26.027690,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:28.100455,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:30.063778,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:31.984144,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:33.950579,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:35.974173,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:05:37.985579,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:40.053252,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:42.079263,0,12.6,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:44.059324,0,12.3,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:46.098813,0,12.3,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:48.214247,0,12.5,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:05:49.975542,0,12.7,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:51.935479,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:05:54.017750,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:55.954304,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:05:57.964203,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:00.038021,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:01.999862,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:06:03.977467,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:05.974734,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:07.982967,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:09.949162,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:11.931742,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:13.953303,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:15.965358,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:17.987973,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:19.953135,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:21.996413,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:23.929084,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:25.953408,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:06:27.962967,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:30.002924,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:31.970807,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:34.082998,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:35.947801,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:38.013120,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:39.994062,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:42.048095,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:43.953329,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:46.031208,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:48.004677,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:06:49.983742,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:52.053116,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:06:54.167928,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:06:55.983784,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:06:58.053835,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:00.154145,0,12.8,0.0,79,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:07:02.000732,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:04.057354,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:05.972619,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:07.983822,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:07:09.947710,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:12.017980,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:13.973041,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:16.053104,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:07:17.972837,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:19.998441,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:21.948476,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:23.989877,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:26.058452,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:27.963998,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:29.989103,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:31.999455,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:34.069397,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:36.033181,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:07:37.955326,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:40.041404,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:42.002967,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:44.151542,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:46.115508,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:47.946937,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:49.967914,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:51.992889,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:07:54.023200,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:56.000716,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:57.966100,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:07:59.959814,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:01.956420,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:03.992780,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:05.973791,0,12.8,0.0,78,12.7,0.0,MPPT Charging,28,28,0,0,8363
2026-08-24T00:08:07.954026,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:08:09.950030,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:08:11.946240,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:14.015585,0,12.8,0.0,80,12.7,0.0,MPPT Charging,28,29,0,0,8363
2026-08-24T00:08:15.935328,0,12.8,0.0,80,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:08:17.944990,0,12.8,0.0,80,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:19.939090,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:08:21.950156,0,12.8,0.0,79,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:08:23.990102,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,28,0,0,8363
2026-08-24T00:08:25.926064,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:28.002070,0,12.8,0.0,78,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:29.962443,0,12.8,0.0,80,12.7,0.0,MPPT Charging,27,29,0,0,8363
2026-08-24T00:08:31.938143,0,12.8,0.0,80,12.7,0.0,MPPT Charging,27,29,0,0,8363
